Rank,Team,QS,ASSIST,AUTO,T&C,TELEOP,Record (W-L-T),DQ,PLAYED
39,340,10.00,730.00,625.00,250.00,265.00,5-5-0,0,10
40,2877,10.00,730.00,571.00,280.00,236.00,5-5-0,0,10
41,5010,10.00,720.00,441.00,240.00,260.00,5-5-0,0,10
42,5124,10.00,680.00,562.00,120.00,278.00,5-5-0,0,10
43,48,10.00,650.00,535.00,240.00,287.00,5-5-0,0,10
44,2085,10.00,650.00,532.00,140.00,392.00,5-5-0,0,10
45,3824,10.00,640.00,550.00,190.00,307.00,5-5-0,0,10
46,612,10.00,630.00,616.00,190.00,267.00,5-5-0,0,10
47,3260,10.00,630.00,492.00,270.00,301.00,5-5-0,0,10
48,2283,10.00,630.00,481.00,250.00,410.00,5-5-0,0,10
49,1574,10.00,620.00,475.00,230.00,197.00,5-5-0,0,10
50,4645,10.00,570.00,516.00,140.00,288.00,5-5-0,0,10
51,1731,10.00,570.00,467.00,210.00,233.00,5-5-0,0,10
52,1126,10.00,560.00,477.00,280.00,376.00,5-5-0,0,10
53,4069,10.00,560.00,458.00,230.00,389.00,5-5-0,0,10
54,1138,10.00,550.00,481.00,220.00,268.00,5-5-0,0,10
55,78,10.00,540.00,566.00,230.00,177.00,5-5-0,0,10
56,3018,10.00,530.00,628.00,210.00,551.00,5-5-0,0,10
57,4464,10.00,520.00,460.00,190.00,193.00,5-5-0,0,10
58,1592,10.00,510.00,575.00,250.00,148.00,5-5-0,0,10
59,5310,10.00,510.00,400.00,210.00,172.00,5-5-0,0,10
60,3238,10.00,500.00,516.00,260.00,366.00,5-5-0,0,10
61,133,10.00,490.00,593.00,220.00,241.00,5-5-0,0,10
62,4061,10.00,470.00,530.00,210.00,344.00,5-5-0,0,10
63,3065,10.00,470.00,516.00,180.00,239.00,5-5-0,0,10
64,2415,10.00,410.00,461.00,170.00,286.00,5-5-0,0,10
65,5057,10.00,360.00,456.00,190.00,322.00,5-5-0,0,10
66,1507,8.00,690.00,565.00,250.00,367.00,4-6-0,0,10
67,3528,8.00,590.00,551.00,220.00,193.00,4-6-0,0,10
68,4391,8.00,530.00,435.00,110.00,271.00,4-6-0,0,10
69,1261,8.00,490.00,516.00,280.00,381.00,4-6-0,0,10
70,3147,8.00,470.00,506.00,260.00,217.00,4-6-0,0,10
71,2035,8.00,470.00,420.00,160.00,286.00,4-6-0,0,10
72,5171,8.00,460.00,421.00,150.00,243.00,4-6-0,0,10
73,330,8.00,420.00,642.00,200.00,439.00,4-6-0,0,10
74,997,8.00,420.00,508.00,180.00,214.00,4-6-0,0,10
75,1156,8.00,390.00,425.00,200.00,190.00,4-6-0,0,10
76,120,8.00,370.00,515.00,220.00,288.00,4-6-0,0,10
77,5190,8.00,360.00,352.00,190.00,282.00,4-6-0,0,10
78,3880,8.00,350.00,436.00,170.00,293.00,4-6-0,0,10
79,1735,6.00,560.00,373.00,200.00,107.00,3-7-0,0,10
80,3256,6.00,540.00,518.00,170.00,314.00,3-7-0,0,10
81,525,6.00,490.00,470.00,130.00,222.00,3-7-0,0,10
82,1294,6.00,470.00,432.00,180.00,225.00,3-7-0,0,10
83,4997,6.00,470.00,379.00,220.00,199.00,3-7-0,0,10
84,4481,6.00,460.00,367.00,180.00,127.00,3-7-0,0,10
85,3602,6.00,440.00,515.00,150.00,170.00,3-7-0,0,10
86,811,6.00,420.00,442.00,170.00,210.00,3-7-0,0,10
87,4941,6.00,380.00,458.00,230.00,185.00,3-7-0,0,10
88,1014,6.00,340.00,436.00,150.00,218.00,3-7-0,0,10
89,4355,4.00,510.00,458.00,170.00,210.00,2-8-0,0,10
90,5339,4.00,450.00,493.00,160.00,158.00,2-8-0,0,10
91,5016,4.00,440.00,367.00,220.00,317.00,2-8-0,0,10
92,5188,4.00,390.00,467.00,180.00,184.00,2-8-0,0,10
93,4500,4.00,380.00,407.00,120.00,233.00,2-8-0,0,10
94,687,4.00,360.00,402.00,100.00,121.00,2-8-0,0,10
95,1710,4.00,210.00,388.00,230.00,208.00,2-8-0,0,10
96,1305,2.00,490.00,409.00,100.00,233.00,1-9-0,0,10
97,623,2.00,410.00,480.00,190.00,189.00,1-9-0,0,10
98,5052,2.00,370.00,442.00,170.00,200.00,1-9-0,0,10
99,5291,2.00,340.00,433.00,120.00,189.00,1-9-0,0,10
100,4949,2.00,330.00,371.00,240.00,166.00,1-9-0,0,10
