Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
35,5468,1.25,3373.0,622.0,1580.0,1300.0,233.0,7-5-0,12
36,2990,1.25,3111.0,780.0,1680.0,1200.0,46.0,5-6-0,12
37,1595,1.1599999999999999,3625.0,844.0,1740.0,1550.0,20.0,6-6-0,12
38,4915,1.1599999999999999,3496.0,846.0,1640.0,1350.0,241.0,6-6-0,12
39,955,1.1599999999999999,3478.0,548.0,1600.0,1550.0,18.0,5-7-0,12
40,5827,1.1599999999999999,3386.0,738.0,1780.0,1350.0,26.0,5-7-0,12
41,5085,1.1599999999999999,3361.0,801.0,1680.0,1350.0,96.0,5-7-0,12
42,4450,1.1599999999999999,3286.0,738.0,1580.0,1350.0,116.0,6-6-0,12
43,2557,1.1599999999999999,3200.0,720.0,1780.0,1200.0,15.0,5-7-0,12
44,2147,1.0800000000000001,3500.0,798.0,1760.0,1400.0,120.0,4-8-0,12
45,4911,1.0800000000000001,3402.0,820.0,1800.0,1250.0,147.0,4-8-0,12
46,4131,1.0800000000000001,3387.0,781.0,1640.0,1400.0,107.0,5-7-0,12
47,3693,1.0800000000000001,3262.0,742.0,1660.0,1300.0,127.0,5-7-0,12
48,5920,1.0800000000000001,3177.0,781.0,1840.0,1100.0,12.0,4-8-0,12
49,4495,1.0800000000000001,2984.0,531.0,1600.0,1100.0,64.0,4-7-0,12
50,4061,1.0,3689.0,860.0,1740.0,1600.0,109.0,5-7-0,12
51,4918,1.0,3110.0,766.0,1540.0,1200.0,195.0,6-6-0,12
52,2521,1.0,2926.0,723.0,1500.0,1150.0,61.0,5-6-0,12
53,5450,0.91000000000000003,3502.0,846.0,1780.0,1450.0,22.0,4-8-0,12
54,2930,0.91000000000000003,3224.0,909.0,1760.0,1050.0,109.0,3-9-0,12
55,1294,0.82999999999999996,3110.0,608.0,1700.0,1100.0,50.0,3-9-0,12
56,3393,0.75,3284.0,503.0,1540.0,1450.0,54.0,4-8-0,12
57,3219,0.75,3280.0,842.0,1660.0,1350.0,45.0,4-8-0,12
58,3711,0.75,3271.0,867.0,1700.0,1250.0,81.0,4-8-0,12
59,5198,0.75,3144.0,720.0,1660.0,1250.0,64.0,4-8-0,12
60,1318,0.75,3119.0,739.0,1620.0,1150.0,129.0,4-8-0,12
61,5975,0.66000000000000003,3094.0,662.0,1720.0,1150.0,24.0,2-10-0,12
62,2980,0.57999999999999996,3139.0,661.0,1560.0,1300.0,84.0,3-9-0,12
63,6350,0.5,3249.0,774.0,1600.0,1400.0,29.0,3-9-0,12
64,4173,0.40999999999999998,2879.0,367.0,1460.0,1150.0,59.0,2-10-0,12
