Rank,Team,Ranking Score,Auto,Scale/Challenge,Goals,Defense,Record (W-L-T),Played
66,5114,28.0,342.0,210.0,508.0,670.0,3-9-0,12
67,2612,28.0,334.0,205.0,346.0,615.0,4-7-0,12
68,3707,28.0,334.0,180.0,447.0,650.0,4-8-0,12
69,3539,28.0,320.0,170.0,443.0,680.0,6-6-0,12
70,3414,27.0,380.0,190.0,370.0,660.0,5-7-0,12
71,1711,27.0,367.0,160.0,374.0,685.0,5-7-0,12
72,1718,27.0,364.0,185.0,485.0,685.0,4-6-2,12
73,2604,27.0,361.0,195.0,371.0,705.0,5-7-0,12
74,503,27.0,351.0,255.0,430.0,660.0,5-7-0,12
75,3668,27.0,338.0,180.0,366.0,685.0,4-8-0,12
76,1025,27.0,284.0,260.0,461.0,630.0,5-7-0,12
77,2137,26.0,416.0,200.0,454.0,700.0,4-8-0,12
78,74,26.0,384.0,245.0,409.0,675.0,4-7-1,12
79,68,26.0,374.0,180.0,457.0,690.0,5-7-0,12
80,6075,26.0,363.0,165.0,369.0,685.0,5-7-0,12
81,6121,26.0,346.0,190.0,401.0,725.0,4-8-0,12
82,123,25.0,378.0,215.0,371.0,690.0,3-8-1,12
83,5907,25.0,375.0,195.0,363.0,720.0,4-8-0,12
84,4776,25.0,366.0,180.0,395.0,690.0,4-8-0,12
85,6097,25.0,340.0,205.0,352.0,690.0,4-8-0,12
86,5155,25.0,313.0,210.0,366.0,710.0,3-9-0,12
87,3656,24.0,399.0,180.0,489.0,695.0,4-8-0,12
88,5203,24.0,349.0,215.0,425.0,700.0,3-9-0,12
89,66,24.0,344.0,240.0,428.0,660.0,4-8-0,12
90,5230,24.0,339.0,175.0,438.0,655.0,5-7-0,12
91,3886,24.0,332.0,185.0,347.0,680.0,3-9-0,12
92,3538,24.0,318.0,160.0,355.0,680.0,3-9-0,12
93,4680,24.0,282.0,180.0,383.0,650.0,4-6-1,12
94,5222,23.0,356.0,190.0,347.0,680.0,3-9-0,12
95,2611,23.0,356.0,185.0,348.0,690.0,4-8-0,12
96,2959,22.0,372.0,190.0,353.0,690.0,4-8-0,12
97,5502,22.0,350.0,270.0,293.0,695.0,3-8-1,12
98,4381,22.0,349.0,185.0,390.0,680.0,2-10-0,12
99,5926,20.0,318.0,235.0,300.0,700.0,3-9-0,12
100,5090,20.0,299.0,155.0,306.0,665.0,3-9-0,12
101,3767,19.0,363.0,185.0,343.0,625.0,2-10-0,12
102,1322,19.0,303.0,170.0,265.0,645.0,3-9-0,12
