Rank,Team,Ranking Score,Match Points,Auto,Rotor,Touchpad,Pressure,Record (W-L-T),Played
30,2075,1.7,3043.0,692.0,1620.0,1150.0,13.0,5-4-1,10
31,3044,1.7,2927.0,602.0,1500.0,1100.0,62.0,6-4-0,10
32,4476,1.7,2903.0,693.0,1660.0,1000.0,8.0,5-5-0,10
33,1640,1.6000000000000001,3200.0,538.0,1480.0,1400.0,65.0,6-4-0,10
34,2977,1.6000000000000001,3180.0,783.0,1640.0,1300.0,60.0,5-5-0,10
35,5709,1.6000000000000001,3084.0,688.0,1520.0,1250.0,144.0,5-5-0,10
36,930,1.6000000000000001,3025.0,489.0,1300.0,1350.0,220.0,6-4-0,10
37,2363,1.6000000000000001,2929.0,709.0,1520.0,1050.0,104.0,6-4-0,10
38,3623,1.5,3007.0,593.0,1500.0,1150.0,77.0,4-5-1,10
39,1629,1.5,2991.0,732.0,1580.0,1100.0,86.0,5-5-0,10
40,3799,1.5,2859.0,603.0,1540.0,1000.0,119.0,4-6-0,10
41,2574,1.3999999999999999,3227.0,750.0,1640.0,1350.0,32.0,4-6-0,10
42,6334,1.3999999999999999,3132.0,655.0,1480.0,1400.0,87.0,5-5-0,10
43,4464,1.3999999999999999,3079.0,739.0,1500.0,1250.0,79.0,5-5-0,10
44,5243,1.3999999999999999,2966.0,684.0,1540.0,1250.0,11.0,5-5-0,10
45,3990,1.3,2908.0,581.0,1460.0,1250.0,53.0,5-5-0,10
46,2337,1.3,2866.0,775.0,1340.0,950.0,381.0,3-7-0,10
47,93,1.3,2859.0,717.0,1500.0,1100.0,54.0,4-6-0,10
48,6451,1.2,3000.0,636.0,1440.0,1300.0,80.0,5-5-0,10
49,144,1.2,2996.0,733.0,1500.0,1150.0,66.0,4-6-0,10
50,401,1.2,2793.0,709.0,1460.0,1050.0,78.0,4-6-0,10
51,3357,1.1000000000000001,3013.0,865.0,1420.0,1100.0,313.0,4-6-0,10
52,3176,1.1000000000000001,2997.0,697.0,1480.0,1200.0,152.0,3-7-0,10
53,2220,1.1000000000000001,2925.0,569.0,1420.0,1150.0,40.0,4-6-0,10
54,2137,1.1000000000000001,2906.0,646.0,1400.0,1200.0,76.0,5-5-0,10
55,3793,1.1000000000000001,2862.0,266.0,1320.0,1300.0,32.0,4-6-0,10
56,865,1.0,3138.0,800.0,1520.0,1300.0,113.0,3-7-0,10
57,4970,1.0,2965.0,791.0,1600.0,1050.0,120.0,2-8-0,10
58,6746,0.90000000000000002,2879.0,521.0,1400.0,1250.0,89.0,3-7-0,10
59,2338,0.90000000000000002,2814.0,497.0,1340.0,1200.0,94.0,3-7-0,10
60,3138,0.80000000000000004,2814.0,607.0,1540.0,1000.0,59.0,1-9-0,10
61,6317,0.80000000000000004,2769.0,513.0,1360.0,1050.0,89.0,3-7-0,10
62,2421,0.80000000000000004,2760.0,726.0,1460.0,1050.0,70.0,3-7-0,10
63,6401,0.80000000000000004,2728.0,678.0,1480.0,950.0,88.0,2-8-0,10
64,5464,0.80000000000000004,2640.0,605.0,1380.0,1000.0,60.0,3-7-0,10
65,3090,0.59999999999999998,2685.0,657.0,1400.0,1000.0,105.0,1-9-0,10
66,648,0.5,2585.0,606.0,1220.0,1100.0,105.0,1-9-0,10
